date,year,week,ili_rate,region_name,month,quarter,day_of_year,is_winter,is_flu_season,ili_rate_lag_1,ili_rate_lag_2,ili_rate_lag_4,ili_rate_rolling_mean_2,ili_rate_rolling_std_2,ili_rate_rolling_min_2,ili_rate_rolling_max_2,ili_rate_rolling_mean_4,ili_rate_rolling_std_4,ili_rate_rolling_min_4,ili_rate_rolling_max_4,ili_rate_rolling_mean_8,ili_rate_rolling_std_8,ili_rate_rolling_min_8,ili_rate_rolling_max_8,month_sin,month_cos,week_sin,week_cos,season_winter,season_spring,season_summer,season_fall,year_normalized,ili_rate_diff_1,ili_rate_diff_2,ili_rate_momentum,state_California,state_Florida,state_Illinois,state_Massachusetts,state_New Jersey,state_New York,state_Texas,state_Washington
2019-01-28,2019,4,2.74367,California,1,1,28,1,1,2.87537,3.14047,3.35655,3.00792,0.18745400769254958,2.87537,3.14047,3.1784225,0.22475148963169958,2.87537,3.35655,2.95953875,0.3629327416414194,2.35193,3.35655,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1,0,0,0,0.14285714285714285,-0.13170000000000037,-0.39680000000000026,-0.4347525000000001,True,False,False,False,False,False,False,False
2019-02-04,2019,5,3.25349,California,2,1,35,1,1,2.74367,2.87537,3.3413,2.80952,0.0931259630822611,2.74367,2.87537,3.0252025000000002,0.26765310426931554,2.74367,3.3413,3.00850625,0.2879160642537286,2.55125,3.35655,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1,0,0,0,0.14285714285714285,0.5098200000000004,0.37812,0.22828749999999998,True,False,False,False,False,False,False,False
2019-02-11,2019,6,3.26858,California,2,1,42,1,1,3.25349,2.74367,3.14047,2.9985799999999996,0.360497179184524,2.74367,3.25349,3.00325,0.23465183911489187,2.74367,3.25349,3.0962862500000004,0.2297703054255642,2.74367,3.35655,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1,0,0,0,0.14285714285714285,0.015089999999999826,0.5249100000000002,0.26533000000000007,True,False,False,False,False,False,False,False
2019-02-18,2019,7,3.77301,California,2,1,49,1,1,3.26858,3.25349,2.87537,3.2610349999999997,0.01067024132803997,3.25349,3.26858,3.0352775,0.266240551804193,2.74367,3.26858,3.14223,0.22175735149675868,2.74367,3.35655,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,0,0,0,0.14285714285714285,0.5044300000000002,0.51952,0.7377325000000003,True,False,False,False,False,False,False,False
2019-02-25,2019,8,3.40884,California,2,1,56,1,1,3.77301,3.26858,2.74367,3.5207949999999997,0.35668587363392834,3.26858,3.77301,3.2596875,0.4202743290102332,2.74367,3.77301,3.219055,0.3150145646519489,2.74367,3.77301,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311558,1,0,0,0,0.14285714285714285,-0.3641700000000001,0.14026000000000005,0.14915250000000002,True,False,False,False,False,False,False,False
2019-03-04,2019,9,3.59746,California,3,1,63,0,1,3.40884,3.77301,3.25349,3.590925,0.25750707650470256,3.40884,3.77301,3.42598,0.2416962009079484,3.25349,3.77301,3.22559125,0.3187948113683108,2.74367,3.77301,1.0,6.123233995736766e-17,0.8854560256532098,0.4647231720437686,0,1,0,0,0.14285714285714285,0.1886199999999998,-0.17555000000000032,0.17147999999999985,True,False,False,False,False,False,False,False
2019-03-11,2019,10,3.52475,California,3,1,70,0,1,3.59746,3.40884,3.26858,3.5031499999999998,0.13337448106740188,3.40884,3.59746,3.5119725,0.22009460895639615,3.26858,3.77301,3.25761125,0.34394902684793643,2.74367,3.77301,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,1,0,0,0.14285714285714285,-0.07270999999999983,0.11590999999999996,0.012777499999999886,True,False,False,False,False,False,False,False
2019-03-18,2019,11,3.36917,California,3,1,77,0,1,3.52475,3.59746,3.77301,3.5611049999999995,0.051413734060061556,3.52475,3.59746,3.576015,0.15258057860248514,3.40884,3.77301,3.30564625,0.3519920212138534,2.74367,3.77301,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,1,0,0,0.14285714285714285,-0.15558000000000005,-0.22828999999999988,-0.20684499999999995,True,False,False,False,False,False,False,False
2019-03-25,2019,12,3.48291,California,3,1,84,0,1,3.36917,3.52475,3.40884,3.44696,0.11001167301699848,3.36917,3.52475,3.475055,0.10495814483244657,3.36917,3.59746,3.36737125,0.3060593993439593,2.74367,3.77301,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,1,0,0,0.14285714285714285,0.11373999999999995,-0.0418400000000001,0.007855000000000167,True,False,False,False,False,False,False,False
2019-04-01,2019,13,2.96381,California,4,2,91,0,1,3.48291,3.36917,3.59746,3.4260399999999995,0.08042632529215206,3.36917,3.48291,3.4935725,0.09548877783105662,3.36917,3.59746,3.45977625,0.1739223853116647,3.25349,3.77301,0.8660254037844387,-0.49999999999999983,1.0,-1.6081226496766366e-16,0,1,0,0,0.14285714285714285,-0.5190999999999999,-0.40535999999999994,-0.5297624999999999,True,False,False,False,False,False,False,False
2019-04-08,2019,14,2.9268,California,4,2,98,0,1,2.96381,3.48291,3.52475,3.2233599999999996,0.3670591301139359,2.96381,3.48291,3.33516,0.2561457483543341,2.96381,3.52475,3.42356625,0.2404407156474766,2.96381,3.77301,0.8660254037844387,-0.49999999999999983,0.992708874098054,-0.12053668025532288,0,1,0,0,0.14285714285714285,-0.03700999999999999,-0.5561099999999999,-0.40836000000000006,True,False,False,False,False,False,False,False
2019-04-15,2019,15,2.40137,California,4,2,105,0,1,2.9268,2.96381,3.36917,2.945305,0.026170021971712233,2.9268,2.96381,3.1856725,0.28181519007735356,2.9268,3.48291,3.38084375,0.2958852184758465,2.9268,3.77301,0.8660254037844387,-0.49999999999999983,0.9709418174260521,-0.2393156642875575,0,1,0,0,0.14285714285714285,-0.5254300000000001,-0.56244,-0.7843024999999999,True,False,False,False,False,False,False,False
2019-04-22,2019,16,2.27985,California,4,2,112,0,1,2.40137,2.9268,3.48291,2.664085,0.37153511603884776,2.40137,2.9268,2.9437225000000002,0.4417990769097811,2.40137,3.48291,3.20938875,0.4111371617994411,2.40137,3.59746,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,0,1,0,0,0.14285714285714285,-0.12151999999999985,-0.6469499999999999,-0.6638725000000001,True,False,False,False,False,False,False,False
2019-04-29,2019,17,2.02365,California,4,2,119,0,1,2.27985,2.40137,2.96381,2.34061,0.08592761604978923,2.27985,2.40137,2.6429575,0.3529515869893979,2.27985,2.96381,3.068265,0.5138330113401213,2.27985,3.59746,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,0,1,0,0,0.14285714285714285,-0.2562000000000002,-0.37772000000000006,-0.6193075000000001,True,False,False,False,False,False,False,False
2019-05-06,2019,18,1.62147,California,5,2,126,0,0,2.02365,2.27985,2.9268,2.15175,0.1811607573399932,2.02365,2.27985,2.4079175,0.38006346604876534,2.02365,2.9268,2.87153875,0.5793757669728323,2.02365,3.52475,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,1,0,0,0.14285714285714285,-0.40218,-0.6583800000000002,-0.7864475,True,False,False,False,False,False,False,False
2019-05-13,2019,19,1.8175,California,5,2,133,0,0,1.62147,2.02365,2.40137,1.8225599999999997,0.2843842052576049,1.62147,2.02365,2.081585,0.34478676207186526,1.62147,2.40137,2.6336287499999997,0.6582348205929799,1.62147,3.48291,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,1,0,0,0.14285714285714285,0.19602999999999993,-0.20615000000000006,-0.2640850000000001,True,False,False,False,False,False,False,False
2019-05-20,2019,20,1.63414,California,5,2,140,0,0,1.8175,1.62147,2.27985,1.7194849999999997,0.1386141423159969,1.62147,1.8175,1.9356174999999998,0.2821855953534854,1.62147,2.27985,2.43967,0.638860233518592,1.62147,3.48291,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,1,0,0,0.14285714285714285,-0.18335999999999997,0.012669999999999959,-0.30147749999999984,True,False,False,False,False,False,False,False
2019-05-27,2019,21,1.54355,California,5,2,147,0,0,1.63414,1.8175,2.02365,1.7258199999999997,0.12965509939836325,1.63414,1.8175,1.77419,0.18889454606561387,1.62147,2.02365,2.20857375,0.5332222606792877,1.62147,2.96381,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,1,0,0,0.14285714285714285,-0.09058999999999995,-0.2739499999999999,-0.23063999999999996,True,False,False,False,False,False,False,False
2019-06-03,2019,22,1.68956,California,6,2,154,0,0,1.54355,1.63414,1.62147,1.5888449999999996,0.06405680330768408,1.54355,1.63414,1.6541649999999999,0.11602293465805645,1.54355,1.8175,2.03104125,0.47958528830163155,1.54355,2.9268,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,1,0,0.14285714285714285,0.14600999999999997,0.055420000000000025,0.035395000000000065,True,False,False,False,False,False,False,False
2019-06-10,2019,23,1.53268,California,6,2,161,0,0,1.68956,1.54355,1.8175,1.6165549999999997,0.1032446611210448,1.54355,1.68956,1.6711874999999998,0.11461347372073805,1.54355,1.8175,1.87638625,0.3235726226692759,1.54355,2.40137,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,1,0,0.14285714285714285,-0.1568799999999999,-0.010869999999999935,-0.13850749999999978,True,False,False,False,False,False,False,False
2019-06-17,2019,24,1.44924,California,6,2,168,0,0,1.53268,1.68956,1.63414,1.6111199999999997,0.11093091183254276,1.53268,1.68956,1.5999825,0.07506689655456848,1.53268,1.68956,1.7677999999999998,0.26215942641290857,1.53268,2.27985,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,1,0,0.14285714285714285,-0.08343999999999996,-0.24031999999999987,-0.1507425,True,False,False,False,False,False,False,False
2019-06-24,2019,25,1.24964,California,6,2,175,0,0,1.44924,1.53268,1.54355,1.4909599999999998,0.05900098982219905,1.44924,1.53268,1.5537575000000001,0.09985770021218993,1.44924,1.68956,1.66397375,0.18288915596515126,1.44924,2.02365,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,1,0,0.14285714285714285,-0.1996,-0.28303999999999996,-0.30411750000000004,True,False,False,False,False,False,False,False
2019-07-01,2019,26,1.22439,California,7,3,182,0,0,1.24964,1.44924,1.68956,1.34944,0.14113851352483184,1.24964,1.44924,1.48028,0.1832140547738289,1.24964,1.68956,1.5672225,0.16968799947046484,1.24964,1.8175,-0.4999999999999998,-0.8660254037844388,-3.216245299353273e-16,-1.0,0,0,1,0,0.14285714285714285,-0.025249999999999995,-0.22485,-0.25588999999999995,True,False,False,False,False,False,False,False
2019-07-08,2019,27,1.00449,California,7,3,189,0,0,1.22439,1.24964,1.53268,1.237015,0.017854446224934727,1.22439,1.24964,1.3639875000000001,0.15087297203829309,1.22439,1.53268,1.5175874999999999,0.20578781935007717,1.22439,1.8175,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,0,1,0,0.14285714285714285,-0.21989999999999998,-0.24514999999999998,-0.3594975,True,False,False,False,False,False,False,False
2019-07-15,2019,28,0.899837,California,7,3,196,0,0,1.00449,1.22439,1.44924,1.1144399999999999,0.15549278118291876,1.00449,1.22439,1.23194,0.18195520053024267,1.00449,1.44924,1.41596125,0.23517129486140265,1.00449,1.68956,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,1,0,0.14285714285714285,-0.10465300000000011,-0.3245530000000001,-0.33210300000000004,True,False,False,False,False,False,False,False
2019-07-22,2019,29,0.911741,California,7,3,203,0,0,0.899837,1.00449,1.24964,0.9521634999999998,0.07400084597150945,0.899837,1.00449,1.09458925,0.1702305138204784,0.899837,1.24964,1.324173375,0.2773653928350775,0.899837,1.68956,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,1,0,0.14285714285714285,0.011904000000000026,-0.09274900000000008,-0.18284825000000005,True,False,False,False,False,False,False,False
2019-07-29,2019,30,0.898999,California,7,3,210,0,0,0.911741,0.899837,1.22439,0.9057889999999997,0.008417399123188585,0.899837,0.911741,1.0101145,0.150315332339499,0.899837,1.22439,1.2451972500000001,0.29534422091362283,0.899837,1.68956,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,1,0,0.14285714285714285,-0.012742000000000031,-0.0008380000000000054,-0.11111550000000003,True,False,False,False,False,False,False,False
2019-08-05,2019,31,0.834614,California,8,3,217,0,0,0.898999,0.911741,1.00449,0.9053699999999998,0.00900995460582664,0.898999,0.911741,0.9287667500000001,0.050816454450476084,0.898999,1.00449,1.146377125,0.2549142992304053,0.898999,1.53268,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,1,0,0.14285714285714285,-0.06438500000000003,-0.07712700000000006,-0.09415275000000012,True,False,False,False,False,False,False,False
2019-08-12,2019,32,0.99623,California,8,3,224,0,0,0.834614,0.898999,0.899837,0.8668064999999998,0.04552707010668555,0.834614,0.898999,0.88629775,0.03494377401269948,0.834614,0.911741,1.059118875,0.22101176988596954,0.834614,1.44924,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,1,0,0.14285714285714285,0.16161599999999998,0.09723099999999996,0.10993224999999995,True,False,False,False,False,False,False,False
2019-08-19,2019,33,0.816787,California,8,3,231,0,0,0.99623,0.834614,0.911741,0.9154219999999997,0.11427976954824093,0.834614,0.99623,0.910396,0.06643816100706448,0.834614,0.99623,1.0024926250000001,0.15493393887714202,0.834614,1.24964,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,1,0,0.14285714285714285,-0.1794429999999999,-0.017826999999999926,-0.09360899999999994,True,False,False,False,False,False,False,False
2019-08-26,2019,34,0.785307,California,8,3,238,0,0,0.816787,0.99623,0.898999,0.9065084999999997,0.12688536213645382,0.816787,0.99623,0.8866575,0.08113539720944207,0.816787,0.99623,0.9483860000000001,0.1298439817341386,0.816787,1.22439,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,1,0,0.14285714285714285,-0.031480000000000063,-0.21092299999999997,-0.10135050000000001,True,False,False,False,False,False,False,False
2019-09-02,2019,35,1.00916,California,9,3,245,0,0,0.785307,0.816787,0.834614,0.8010469999999998,0.022259721471730665,0.785307,0.816787,0.8582345,0.09422844855810404,0.785307,0.99623,0.8935006249999999,0.07958242291746755,0.785307,1.00449,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,0,0,0,1,0.14285714285714285,0.22385300000000008,0.19237300000000002,0.15092550000000005,True,False,False,False,False,False,False,False
2019-09-09,2019,36,1.01946,California,9,3,252,0,0,1.00916,0.785307,0.99623,0.8972334999999998,0.15828797428894922,0.785307,1.00916,0.901871,0.1172476063067698,0.785307,1.00916,0.894084375,0.08052440429717354,0.785307,1.00916,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,0,1,0.14285714285714285,0.010299999999999976,0.23415300000000006,0.11758900000000005,True,False,False,False,False,False,False,False
2019-09-16,2019,37,1.11862,California,9,3,259,0,0,1.01946,1.00916,0.816787,1.0143099999999998,0.007283199846155222,1.00916,1.01946,0.9076785,0.12386773506312003,0.785307,1.01946,0.9090372500000001,0.0920298900944125,0.785307,1.01946,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,0,1,0.14285714285714285,0.09915999999999991,0.10945999999999989,0.2109414999999999,True,False,False,False,False,False,False,False
2019-09-23,2019,38,1.14106,California,9,3,266,0,0,1.11862,1.01946,0.785307,1.0690399999999998,0.07011670842245112,1.01946,1.11862,0.98313675,0.14081774159855473,0.785307,1.11862,0.934897125,0.1182335814327495,0.785307,1.11862,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,0,1,0.14285714285714285,0.022440000000000015,0.12159999999999993,0.15792324999999996,True,False,False,False,False,False,False,False
2019-09-30,2019,39,1.13509,California,9,3,273,0,0,1.14106,1.11862,1.00916,1.1298399999999997,0.015867476169795766,1.11862,1.14106,1.072075,0.0674586359680313,1.00916,1.14106,0.9651547500000001,0.13718836015468813,0.785307,1.14106,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,0.14285714285714285,-0.005970000000000031,0.016469999999999985,0.06301500000000004,True,False,False,False,False,False,False,False
2019-10-07,2019,40,1.36062,California,10,4,280,0,1,1.13509,1.14106,1.01946,1.1380749999999997,0.004221427483569545,1.13509,1.14106,1.1035575,0.05686242014723528,1.01946,1.14106,1.00271425,0.13747513883999252,0.785307,1.14106,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,0,0,1,0.14285714285714285,0.22553,0.21955999999999998,0.25706249999999997,True,False,False,False,False,False,False,False
2019-10-14,2019,41,1.51557,California,10,4,287,0,1,1.36062,1.13509,1.11862,1.2478549999999997,0.15947379236099904,1.13509,1.36062,1.1888475,0.11490750987207375,1.11862,1.36062,1.048263,0.18660610461842042,0.785307,1.36062,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,0,1,0.14285714285714285,0.15495000000000014,0.38048000000000015,0.3267225,True,False,False,False,False,False,False,False
2019-10-21,2019,42,1.63204,California,10,4,294,0,1,1.51557,1.36062,1.14106,1.4380949999999997,0.10956619574485116,1.36062,1.51557,1.288085,0.1844221354212506,1.13509,1.51557,1.135610875,0.22281008937879307,0.785307,1.51557,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,0,0,1,0.14285714285714285,0.11646999999999985,0.27142,0.343955,True,False,False,False,False,False,False,False
2019-10-28,2019,43,1.73687,California,10,4,301,0,1,1.63204,1.51557,1.13509,1.5738049999999997,0.08235672680479075,1.51557,1.63204,1.4108299999999998,0.21483165766090928,1.13509,1.63204,1.2414525,0.23348901049392454,1.00916,1.63204,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,0,1,0.14285714285714285,0.10482999999999998,0.22129999999999983,0.3260400000000001,True,False,False,False,False,False,False,False
2019-11-04,2019,44,1.86748,California,11,4,308,0,1,1.73687,1.63204,1.36062,1.6844549999999998,0.0741260038717784,1.63204,1.73687,1.5612749999999997,0.16144417538786435,1.36062,1.73687,1.33241625,0.2690998989720899,1.01946,1.73687,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,0,0,0,1,0.14285714285714285,0.13061000000000011,0.2354400000000001,0.3062050000000003,True,False,False,False,False,False,False,False
2019-11-11,2019,45,2.19393,California,11,4,315,0,1,1.86748,1.73687,1.51557,1.8021749999999996,0.09235521669076886,1.73687,1.86748,1.68799,0.14996107650543056,1.51557,1.86748,1.43841875,0.29407546443716054,1.11862,1.86748,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407953,0,0,0,1,0.14285714285714285,0.3264499999999999,0.45706,0.5059399999999998,True,False,False,False,False,False,False,False
2019-11-18,2019,46,2.44212,California,11,4,322,0,1,2.19393,1.86748,1.63204,2.0307049999999998,0.23083500871834559,1.86748,2.19393,1.85758,0.24404134089671722,1.63204,2.19393,1.5728325,0.3643687712724216,1.13509,2.19393,-0.5000000000000004,0.8660254037844384,-0.6631226582407956,0.7485107481711007,0,0,0,1,0.14285714285714285,0.24819000000000013,0.57464,0.5845400000000001,True,False,False,False,False,False,False,False
2019-11-25,2019,47,2.39551,California,11,4,329,0,1,2.44212,2.19393,1.73687,2.3180249999999996,0.1754968320226848,2.19393,2.44212,2.0601000000000003,0.31907671313755886,1.73687,2.44212,1.735465,0.42878413413478456,1.13509,2.44212,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0,0,0,1,0.14285714285714285,-0.04661000000000026,0.20157999999999987,0.33540999999999954,True,False,False,False,False,False,False,False
2019-12-02,2019,48,2.74306,California,12,4,336,1,1,2.39551,2.44212,1.86748,2.4188149999999995,0.03295824707107828,2.39551,2.44212,2.22476,0.26140671975550844,1.86748,2.44212,1.8930174999999998,0.40771449659745557,1.36062,2.44212,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,1,0,0,0,0.14285714285714285,0.34755,0.30093999999999976,0.5183,True,False,False,False,False,False,False,False
2019-12-09,2019,49,2.75482,California,12,4,343,1,1,2.74306,2.39551,2.19393,2.569285,0.24575496180138046,2.39551,2.74306,2.4436549999999997,0.2268084558241495,2.19393,2.74306,2.0658225,0.44140204944019235,1.51557,2.74306,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,1,0,0,0,0.14285714285714285,0.011760000000000215,0.35931000000000024,0.31116500000000036,True,False,False,False,False,False,False,False
2019-12-16,2019,50,2.76788,California,12,4,350,1,1,2.75482,2.74306,2.44212,2.7489399999999997,0.008315575746612383,2.74306,2.75482,2.5838775,0.1916054196128125,2.39551,2.75482,2.22072875,0.4381491193788957,1.63204,2.75482,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,1,0,0,0,0.14285714285714285,0.01305999999999985,0.024820000000000064,0.18400250000000007,True,False,False,False,False,False,False,False
2019-12-23,2019,51,3.2334,California,12,4,357,1,1,2.76788,2.75482,2.39551,2.7613499999999997,0.00923481456216813,2.75482,2.76788,2.6653175,0.18015710484186298,2.39551,2.76788,2.36270875,0.4027363615652147,1.73687,2.76788,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,1,0,0,0,0.14285714285714285,0.46552000000000016,0.47858,0.5680825,True,False,False,False,False,False,False,False
2019-12-30,2019,52,4.69895,California,12,4,364,1,1,3.2334,2.76788,2.74306,3.0006399999999998,0.3291723487779578,2.76788,3.2334,2.87479,0.2392881624039704,2.74306,3.2334,2.549775,0.41779265110134145,1.86748,3.2334,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,1,0,0,0,0.14285714285714285,1.46555,1.93107,1.82416,True,False,False,False,False,False,False,False
2020-01-06,2020,1,4.86718,California,1,1,6,1,1,4.69895,3.2334,2.75482,3.966175,1.036300343167943,3.2334,4.69895,3.3637625,0.9175341889497467,2.75482,4.69895,2.90370875,0.7904003337990463,2.19393,4.69895,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1,0,0,0,0.2857142857142857,0.16823000000000032,1.6337800000000002,1.5034175000000003,True,False,False,False,False,False,False,False
2020-01-13,2020,2,4.15263,California,1,1,13,1,1,4.86718,4.69895,2.76788,4.783065000000001,0.11895657379899725,4.69895,4.86718,3.8918524999999997,1.048736379693043,2.76788,4.86718,3.237865,0.9878749988883068,2.39551,4.86718,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1,0,0,0,0.2857142857142857,-0.71455,-0.5463199999999997,0.26077750000000055,True,False,False,False,False,False,False,False
2020-01-20,2020,3,4.3026,California,1,1,20,1,1,4.15263,4.86718,3.2334,4.509905,0.5052631504968443,4.15263,4.86718,4.23804,0.7359464576086161,3.2334,4.86718,3.4516787499999997,0.9760806053283789,2.39551,4.86718,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,0,0,0,0.2857142857142857,0.14996999999999971,-0.5645800000000003,0.06456000000000017,True,False,False,False,False,False,False,False
2020-01-27,2020,4,4.80273,California,1,1,27,1,1,4.3026,4.15263,4.69895,4.227615,0.10604480397453353,4.15263,4.3026,4.50534,0.33362697203114555,4.15263,4.86718,3.690065,0.9120686024010005,2.74306,4.86718,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1,0,0,0,0.2857142857142857,0.5001300000000004,0.6501000000000001,0.29739000000000004,True,False,False,False,False,False,False,False
2020-02-03,2020,5,4.98209,California,2,1,34,1,1,4.80273,4.3026,4.86718,4.552665,0.35364531447482445,4.3026,4.80273,4.5312850000000005,0.3569240242684767,4.15263,4.86718,3.94752375,0.8971390095335201,2.75482,4.86718,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1,0,0,0,0.2857142857142857,0.17935999999999996,0.6794900000000004,0.4508049999999999,True,False,False,False,False,False,False,False
2020-02-10,2020,6,5.05518,California,2,1,41,1,1,4.98209,4.80273,4.15263,4.89241,0.12682667227360875,4.80273,4.98209,4.5600125,0.39550933291769996,4.15263,4.98209,4.2259325,0.8160621869467333,2.76788,4.98209,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1,0,0,0,0.2857142857142857,0.07308999999999966,0.2524499999999996,0.4951675,True,False,False,False,False,False,False,False
2020-02-17,2020,7,4.80201,California,2,1,48,1,1,5.05518,4.98209,4.3026,5.018635,0.051682434636901205,4.98209,5.05518,4.78565,0.3390497128740912,4.3026,5.05518,4.511845,0.6058605583324068,3.2334,5.05518,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,0,0,0,0.2857142857142857,-0.2531699999999999,-0.18008000000000024,0.016359999999999708,True,False,False,False,False,False,False,False
2020-02-24,2020,8,4.5141,California,2,1,55,1,1,4.80201,5.05518,4.80273,4.928595,0.17901822379299098,4.80201,5.05518,4.9105025,0.128376897551715,4.80201,5.05518,4.70792125,0.3188542111300324,4.15263,5.05518,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311558,1,0,0,0,0.2857142857142857,-0.2879100000000001,-0.54108,-0.39640249999999977,True,False,False,False,False,False,False,False
2020-03-02,2020,9,4.22932,California,3,1,62,0,1,4.5141,4.80201,4.98209,4.658055,0.20358311337141116,4.5141,4.80201,4.838345,0.24092536499921222,4.5141,5.05518,4.684815,0.3262100679448285,4.15263,5.05518,1.0,6.123233995736766e-17,0.8854560256532098,0.4647231720437686,0,1,0,0,0.2857142857142857,-0.2847799999999996,-0.5726899999999997,-0.6090249999999999,True,False,False,False,False,False,False,False
2020-03-09,2020,10,3.99147,California,3,1,69,0,1,4.22932,4.5141,5.05518,4.37171,0.2013698691462943,4.22932,4.5141,4.6501525,0.357173278150821,4.22932,5.05518,4.605082500000001,0.35218736660030187,4.15263,5.05518,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,1,0,0,0.2857142857142857,-0.23785000000000034,-0.5226299999999999,-0.6586824999999998,True,False,False,False,False,False,False,False
2020-03-16,2020,11,4.27011,California,3,1,76,0,1,3.99147,4.22932,4.80201,4.1103950000000005,0.16818534790520548,3.99147,4.22932,4.384225,0.3510289023713066,3.99147,4.80201,4.5849375000000006,0.38485842583437435,3.99147,5.05518,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,1,0,0,0.2857142857142857,0.2786399999999998,0.04078999999999944,-0.11411499999999997,True,False,False,False,False,False,False,False
2020-03-23,2020,12,4.92236,California,3,1,83,0,1,4.27011,3.99147,4.5141,4.130789999999999,0.1970282335098067,3.99147,4.27011,4.251250000000001,0.2140189986893793,3.99147,4.5141,4.58087625,0.3884184040783651,3.99147,5.05518,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,1,0,0,0.2857142857142857,0.6522500000000004,0.9308900000000002,0.6711099999999997,True,False,False,False,False,False,False,False
2020-03-30,2020,13,3.62004,California,3,1,90,0,1,4.92236,4.27011,4.22932,4.596235,0.4612103980289211,4.27011,4.92236,4.353315,0.39876553181872587,3.99147,4.92236,4.59583,0.4003008055378905,3.99147,5.05518,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,0,1,0,0,0.2857142857142857,-1.3023200000000004,-0.6500699999999999,-0.7332750000000003,True,False,False,False,False,False,False,False
